Team1,T1_OR5,T1_DR5,Team2,T2_OR5,T2_DR5,Spread,TScore
PHX,99.4,117.28,SAS,110.18,115.42,-30,210
PHX,104.5,116.68,OKC,104.12,110.5,-7,227
POR,117.08,109.34,SAC,111.38,117.4,5,267
POR,113.88,108.74,LAL,106.46,106.78,3,205
POR,114.9,107.36,DEN,111.42,105.3,7,223
POR,117.4,103.84,DEN,104.44,105.48,-9,229
POR,117.24,108.52,MEM,105.54,111.42,27,205
POR,116.82,108.7,MIN,108.6,111.12,10,254
POR,123,111.38,DET,117.66,113.62,-9,189
POR,121.96,112.64,ATL,106.5,109.1,20,216
POR,116.9,112.7,CHI,102.76,112.12,20,216
POR,116.1,110.64,BKN,103.86,108.8,4,292
POR,116.42,107.74,DET,112.66,113.88,5,229
POR,116.38,107.68,DAL,111.3,112.38,8,244
POR,115.1,109.46,IND,101.46,107.72,8,204
POR,115.84,111.16,SAS,113.04,103.84,-5,211
POR,116.7,111.4,NOP,103.3,114.26,12,232
POR,113.6,113.52,LAC,118.02,105.04,21,229
POR,109.64,109.88,PHX,112.64,108.12,7,247
POR,113.96,109.92,OKC,103.64,109.54,-8,250
POR,117.86,109.16,MEM,104.64,99.86,-9,231
POR,115.28,106.6,CHA,113.84,112.54,10,226
POR,119.5,105.8,TOR,113.96,109.66,-2,236
POR,121.26,110.32,BOS,108.26,112.9,5,189
POR,116.3,108.04,CLE,107.38,108.2,13,233
POR,116.46,109.34,PHI,117.6,108.64,15,245
POR,116.54,113.66,BKN,110.66,116.14,14,212
POR,115.02,111.28,GSW,120.12,106.64,22,236
POR,116.34,109.74,OKC,116.72,107,-9,231
POR,119.24,109.92,DAL,108.3,102.88,-1,203
POR,115.76,109.5,SAS,111.14,119.56,9,245
POR,116.18,107.36,MIA,101.42,105.74,-10,226
POR,116.14,109.16,UTA,114.6,107.64,27,237
POR,120.5,111.22,ATL,112.24,114.36,9,231
POR,118.82,113.64,PHX,101.96,118.48,14,226
POR,120.2,114.38,OKC,117.1,115.54,-9,237
POR,123.62,112.76,UTA,109.44,97.34,5,213
POR,122.34,112.76,NOP,118.6,111.78,16,240
POR,117.56,109.14,CLE,108.68,124.2,17,241
POR,119.86,108.1,SAC,110,105.44,-8,222
POR,117.52,105.28,DEN,113.54,109.94,-3,229
POR,111.86,104.8,CHA,108.34,116.48,31,223
POR,111.66,100.38,CHI,102.26,111.6,12,236
POR,110,103.18,NYK,102.36,113.72,10,212
POR,105.9,100.86,HOU,118.42,110.88,9,211
POR,104.14,102.68,OKC,104.54,97.82,-2,220
POR,105.74,104.64,SAC,110.36,111.4,5,221
POR,99.98,111.62,PHI,112.32,106.12,34,224
POR,100.74,109.06,GSW,107.1,112.02,-10,220
POR,106.36,114.32,GSW,109.46,110.8,1,219
POR,113.02,116.06,UTA,102.34,96.96,-21,213
POR,108.72,114.34,DAL,109.46,116.42,3,239
POR,112.96,113.22,UTA,101.02,98.34,-30,210
POR,113.14,113.36,MEM,103.08,107.94,7,191
POR,109.3,105.84,LAC,99.84,117.14,4,258
POR,103.64,102.5,TOR,109.68,100.36,6,250
POR,109.7,109.34,MEM,100.42,104.68,-9,175
POR,110.44,109.5,HOU,111.76,110.68,-7,215
POR,112.22,111.78,MIN,114.76,102.14,8,218
POR,111.46,115.84,PHX,97.66,112.62,22,194
POR,110.86,119.28,DAL,113.66,109.08,-9,213
POR,106.02,119.56,SAS,108,121.42,-13,249
POR,107,119.28,DEN,108.4,96.34,-1,225
POR,105.94,116.98,ORL,106.64,110,3,227
POR,104.3,117.72,LAC,115.4,110.86,-4,204
POR,107.2,116.96,GSW,100.72,112.92,-28,222
POR,109.3,109.86,MIL,113.48,107.74,-43,243
POR,108.9,107.78,NYK,105.46,122.06,4,232
POR,110.56,108.68,WAS,111.52,108.02,10,228
POR,113.78,102.7,MIN,107.68,110.26,-16,208
POR,111.46,99.38,LAL,104.48,101.7,-9,243
POR,115.74,102.88,BOS,110.38,111.98,6,194
POR,113.04,98.8,LAC,114.66,106.4,11,221
POR,110.64,96.92,MIL,115.32,97.38,15,221
POR,110.2,104.72,MIN,105.5,114.98,30,192
POR,116.42,107.3,LAL,112.96,109.3,-4,224
POR,112.02,105.42,NOP,108.76,113.88,13,251
POR,116.28,110.82,HOU,107.06,114.94,19,189
POR,117.02,112.12,IND,114.52,108.72,10,196
SAC,111.38,117.4,POR,117.08,109.34,-5,267
SAC,110,117.36,NOP,108.02,116.08,-4,262
SAC,113.82,117.94,UTA,118.24,101.98,-21,217
SAC,117.06,122.66,CLE,109.34,124.32,13,221
SAC,115.84,117.54,HOU,112.4,101.32,-25,235
SAC,114.24,115.78,SAS,112.34,110.32,7,219
SAC,114.94,111.12,HOU,111.38,102.82,-11,227
SAC,114.86,111.08,NOP,102.82,114,-3,239
SAC,113.52,105.34,DAL,117,113.64,4,246
SAC,115.46,108.32,LAL,100.68,110.32,-5,217
SAC,115.1,110.42,PHX,103.06,114.24,9,215
SAC,112.44,111.82,DAL,114.2,116.6,16,216
SAC,110.86,107.8,BKN,101.86,102.26,-2,244
SAC,106.48,109.78,CHI,109.56,119.78,27,231
SAC,105.84,106.04,PHI,104.64,101.54,-9,237
SAC,105.4,106.12,BOS,113.46,111.14,-6,246
SAC,108.38,107.82,WAS,116.18,114.58,-6,236
SAC,106.32,108.66,NYK,105.7,112.92,8,196
SAC,106.8,107.78,BOS,104.42,103.76,-2,220
SAC,107.26,109.92,NYK,112.46,115.34,7,223
SAC,107.94,109.8,LAC,108.74,106.7,-7,225
SAC,106.28,105.92,MIL,112.74,104.36,-1,281
SAC,107.32,104.74,MIN,119.14,116.44,-7,217
SAC,105.88,109.04,OKC,115.86,109.88,3,235
SAC,109.06,108.92,GSW,120.1,113.6,-2,248
SAC,109.34,107.24,DEN,109.92,113.18,-2,238
SAC,112.48,108.74,PHX,108.54,119.24,13,221
SAC,113.66,113.78,MIA,103.5,107.56,6,198
SAC,113.06,107.58,HOU,117.6,112.92,-26,228
SAC,108.5,108.26,SAS,119.06,112.96,15,239
SAC,104.42,111.2,PHI,115.9,108.24,7,223
SAC,101.1,111.34,ATL,112.18,113.28,22,248
SAC,99.32,110.46,LAC,104.28,103.62,-14,230
SAC,102.72,112.88,MEM,102.28,117.26,3,195
SAC,103.36,109.4,TOR,113.58,106.22,-15,225
SAC,107.28,105.48,BKN,111.26,109.44,-29,217
SAC,106.54,105.92,DET,105.44,106.44,2,204
SAC,107.9,100.88,CHA,106.44,113.92,-19,209
SAC,110,105.44,POR,119.86,108.1,8,222
SAC,111.84,109.48,CHA,102.94,121.94,7,201
SAC,108.78,109.28,DET,106.58,116.86,10,214
SAC,109.98,110.62,PHX,111.82,120.9,-4,226
SAC,111.7,114.74,ORL,106.82,110.52,16,206
SAC,108.46,112.08,GSW,111.2,110.58,-4,250
SAC,107.78,110.1,DEN,112.7,115.08,-4,230
SAC,110.36,111.4,POR,105.74,104.64,-5,221
SAC,108.4,112.14,LAL,106.9,104.3,-7,235
SAC,105.56,114.48,LAL,106.14,105.52,1,233
SAC,106.34,112.08,LAC,120.96,117.96,-9,245
SAC,105.7,112.84,NOP,104.06,110.5,5,239
SAC,111.92,117.54,MEM,101.52,106.1,3,201
SAC,113.34,111.56,OKC,108.14,103.2,-19,245
SAC,113.7,109.4,MIN,110.68,114.16,-27,237
SAC,117.38,110.72,DAL,104.74,103.94,7,233
SAC,119.32,108.5,GSW,112.36,104.02,-5,255
SAC,112.14,103.26,MIN,108.36,107.76,11,271
SAC,114.26,111.8,CHI,94.2,113.54,19,197
SAC,114.64,113.7,IND,103.38,99.14,-10,204
SAC,110.42,113.76,CLE,99.64,117.6,19,239
SAC,111.28,115.78,PHX,99.3,112.78,17,227
SAC,111.82,115.38,IND,108.14,107.8,1,221
SAC,109.44,114.18,LAC,110.48,105.32,-12,254
SAC,109.86,112.62,UTA,99.32,107.04,-21,245
SAC,108.78,110.54,GSW,104.16,111.92,-1,233
SAC,100.94,108.12,UTA,94.24,106.96,9,229
SAC,101.86,108.32,OKC,111.78,101.18,4,230
SAC,100.72,104.9,HOU,109.68,105.72,-20,244
SAC,99.94,108.22,MEM,103.72,106.36,-8,216
SAC,105,108.16,SAS,106.12,98.54,5,203
SAC,108.88,107.4,LAL,108.64,109.5,-15,187
SAC,109.04,107.38,MIN,104.5,116.48,11,231
SAC,110.32,106.22,TOR,113.76,106.68,-9,219
SAC,109.52,98.54,MIL,112.16,97.2,-35,253
SAC,105.62,103.14,ATL,99.34,103.6,31,261
SAC,108.86,105.52,ORL,100.48,113.44,8,206
SAC,109.54,111.12,MIA,109.32,103.14,10,236
SAC,109.92,113.56,WAS,86.5,91.12,4,228
SAS,113.5,111.54,DAL,113.32,109.54,11,199
SAS,115.06,115.86,CLE,110.72,123.86,22,202
SAS,109.28,115.24,WAS,108.46,111.36,17,241
SAS,114.52,110.74,DEN,99.72,105.96,-28,198
SAS,113.02,111.18,ATL,111,112.52,6,228
SAS,112.34,110.32,SAC,114.24,115.78,-7,219
SAS,110.34,109.52,CLE,112.98,116.04,6,226
SAS,110.84,107.4,CHA,110.8,112.54,-9,241
SAS,109.82,105.08,BOS,115.1,115.9,19,211
SAS,111.94,104.98,HOU,114.86,108.56,-6,216
SAS,114.02,104.64,MIA,106.34,101.02,-5,215
SAS,112.74,102.76,GSW,106.96,105.74,6,216
SAS,113.04,103.84,POR,115.84,111.16,5,211
SAS,112.86,106.36,NYK,98.34,106.42,26,192
SAS,111.86,104.04,DAL,100.02,116.62,7,217
SAS,105.08,101.86,MIL,115.14,109.3,7,235
SAS,107.78,108.4,ATL,114.06,114.44,7,215
SAS,108.38,110.24,DEN,107.84,102.26,1,207
SAS,107.9,112.08,OKC,109.34,112.98,14,218
SAS,106.78,117.3,DET,119.8,113.06,12,198
SAS,113.44,122.3,BKN,110.98,115.68,-16,186
SAS,109.4,123.14,NYK,103.02,106.24,-12,248
SAS,109.3,124.76,TOR,116.12,106.58,-3,237
SAS,109.64,123.9,MEM,103.28,104.16,1,215
SAS,110.28,120.4,UTA,112.64,110.94,-20,230
SAS,111.14,119.56,POR,115.76,109.5,-9,245
SAS,117.22,115.74,GSW,116.04,106.86,-39,243
SAS,119.06,112.96,SAC,108.5,108.26,-15,239
SAS,120.92,116.88,NOP,106.48,110.14,5,221
SAS,117.88,115.98,BKN,110.22,101.66,3,231
SAS,116.38,114.02,PHX,99.04,117.64,2,250
SAS,114.36,113.42,WAS,106.36,104,13,251
SAS,110.12,114.04,NOP,109.06,111.44,12,240
SAS,107.22,112.38,PHI,118.86,101.52,-2,242
SAS,113.64,115.88,LAC,102.96,115.44,-8,198
SAS,108,113.08,MIN,109.2,112.18,3,229
SAS,109.74,112.88,DAL,107.46,109.04,4,206
SAS,111.12,107.32,CHA,105.9,118.76,-15,201
SAS,115.04,105.48,OKC,107.54,111,-10,234
SAS,114.04,104.26,OKC,105.22,103.82,7,301
SAS,118.86,104.82,MEM,98.5,111.98,-10,182
SAS,113.88,103.54,DET,102.66,114.7,12,226
SAS,114.48,106.72,MEM,103.84,108.88,20,196
SAS,110.7,108.06,TOR,102.66,110.18,18,232
SAS,111.26,104.98,BOS,113.58,113.02,9,231
SAS,116.32,103.76,LAC,121.04,113.08,11,233
SAS,121.06,102.28,DEN,111.14,110.08,-3,201
SAS,119.3,102.76,DEN,114.14,110.1,8,214
SAS,123.6,97.96,HOU,116.22,107.76,-7,209
SAS,122.16,96.08,MIN,113.16,114.98,26,222
SAS,117.64,97.36,ORL,95.38,103.56,39,219
SAS,117.14,99.78,PHI,117.96,111.26,27,219
SAS,118.66,101.74,CHI,92.82,110.04,-5,191
SAS,113.08,110.54,LAC,104.9,115.2,38,212
SAS,115.92,115.98,PHX,97.96,114.12,25,197
SAS,114.42,123.32,UTA,115.08,101.16,13,207
SAS,107.54,126.76,LAL,104.76,101.58,13,253
SAS,107.62,125.56,LAL,101.92,100.6,-8,234
SAS,112.22,124.78,UTA,106.3,106.76,-34,244
SAS,108,121.42,POR,106.02,119.56,13,249
SAS,108.5,115.56,HOU,117.42,124.92,-31,241
SAS,115.22,116.88,MIN,105.3,101.72,-39,217
SAS,115.06,114,CHI,96.24,110.16,1,215
SAS,112.02,111.02,MIL,115.26,103.42,-6,264
SAS,109.64,114.7,IND,106.88,104.32,11,211
SAS,108.14,113.82,MEM,105.64,99.28,-1,207
SAS,103.66,105.18,NOP,115.56,106.7,-14,266
SAS,100.34,105.8,GSW,108.8,110.68,12,196
SAS,101.26,106.94,LAC,113.82,108.22,-5,227
SAS,103.24,102.08,PHX,99.2,111.68,-20,212
SAS,106.12,98.54,SAC,105,108.16,-5,203
SAS,106.26,99.28,HOU,101.24,104.86,7,185
SAS,109.28,100.28,MIA,111.82,113.72,-7,183
SAS,107.24,101.1,ORL,98.26,111.48,-7,227
SAS,110.74,107.42,NOP,109.54,117.82,14,204
SAS,110.18,115.42,PHX,99.4,117.28,30,210
SAS,112.68,118.64,DAL,109.08,111.6,5,221
TOR,117.06,106.5,MIN,114.86,118.32,20,220
TOR,118.36,104.16,MIA,104.4,104.6,8,226
TOR,116.14,100,CHA,107.08,119.02,-2,224
TOR,118.32,104.42,BKN,108.72,110.52,10,220
TOR,116.12,106.52,ORL,115.78,112.68,12,230
TOR,113.02,106.7,CHI,104.3,112.24,23,225
TOR,114.72,106.34,NYK,107.32,124.56,25,209
TOR,116.6,110.38,CHI,106.86,116.08,9,215
TOR,112.82,103.88,CHA,109,109.8,-1,229
TOR,109.64,103.98,OKC,101.26,106.44,-7,225
TOR,112.44,104.2,OKC,100.88,102.64,9,237
TOR,110.06,104.74,NYK,100.12,109.88,36,220
TOR,107.7,104.34,DET,103.32,107.42,-3,217
TOR,107.34,107.18,LAL,109.18,114.88,13,209
TOR,111.84,106.34,CLE,112.18,119.42,-25,227
TOR,110.68,105.14,MIA,117.3,108,21,229
TOR,107.8,109.56,NOP,110.38,108.96,23,231
TOR,110.66,108.8,HOU,118.38,111.78,-12,202
TOR,113.32,108.32,DET,120.26,108.8,-5,219
TOR,113.96,109.66,POR,119.5,105.8,2,236
TOR,111.16,109.88,BOS,109.42,111.66,23,213
TOR,115.6,107.68,ORL,117.18,96.64,-15,211
TOR,116.12,106.58,SAS,109.3,124.76,3,237
TOR,116.34,105.52,WAS,119.32,121.88,9,249
TOR,110.72,102.24,BKN,101.16,110.8,2,252
TOR,114.76,106.82,NYK,96.8,113.82,5,203
TOR,114.28,109.92,ATL,117.66,121.16,18,220
TOR,112.56,111.92,PHI,113.36,111.98,12,226
TOR,112.38,112.7,LAC,111.32,107.16,18,224
TOR,118.34,110.26,MIL,112.02,104.98,-13,197
TOR,115.92,108.5,DAL,109.06,112.34,3,243
TOR,114.4,108.66,HOU,114.52,114.46,-2,240
TOR,114.48,107.88,IND,114.84,102.52,-4,216
TOR,113.58,106.22,SAC,103.36,109.4,15,225
TOR,108.84,107.08,MEM,105.46,110.72,29,209
TOR,110.38,105.84,PHX,101.8,108.08,2,220
TOR,112.7,105.16,BOS,110.62,106.26,-9,225
TOR,111.7,107.8,WAS,111.84,108.24,2,278
TOR,113.68,111.86,BKN,111,106.2,17,227
TOR,113.88,111.18,ATL,105.52,110.76,3,205
TOR,107.5,113.62,IND,116.8,102.7,16,226
TOR,105.7,112.54,MIL,118.88,100.4,7,239
TOR,102.66,110.18,SAS,110.7,108.06,-18,232
TOR,105.02,110.36,UTA,113.42,100.18,6,238
TOR,105.02,111.22,CHI,106.22,102.88,6,184
TOR,106.34,109.12,ORL,98.74,113.44,-29,203
TOR,108.68,112.86,MIA,109.3,100.96,2,210
TOR,112.7,108.56,PHI,117.52,115.38,-25,227
TOR,111.28,105.6,CLE,104.44,113.48,16,236
TOR,112.12,108.12,IND,107.96,99.82,3,195
TOR,112.84,106.22,DEN,110.16,108.56,-9,181
TOR,109.68,100.36,POR,103.64,102.5,-6,250
TOR,107.1,102.34,GSW,113.96,103.84,20,206
TOR,104.56,102.14,LAC,105.46,111.4,24,222
TOR,108.2,104.18,MIL,106.76,105.06,-5,203
TOR,114.26,109,BKN,100.16,106.86,-1,211
TOR,117.02,111.78,PHI,114.92,106.18,11,215
TOR,121.72,112.38,DEN,112.58,98.88,-3,209
TOR,123.48,113.56,CLE,108.6,116.02,11,201
TOR,118.38,108.16,GSW,108.52,109.68,3,259
TOR,115.3,99.56,MEM,104.1,101.02,8,236
TOR,111.7,98.94,MIA,97.56,101.26,10,240
TOR,107.2,98.34,WAS,111.54,107.76,18,232
TOR,104.66,102.12,ATL,96.78,108.54,16,232
TOR,110.62,105.32,ORL,118.76,109.02,2,184
TOR,109.74,109.86,CHI,94.02,105.78,39,205
TOR,113.64,109.9,BOS,107.34,105.1,-7,239
TOR,116.68,110.1,DET,103.38,104.12,-2,210
TOR,116.52,104.94,NOP,107.52,107.9,-16,236
TOR,115.3,103.92,NYK,106,106.16,16,240
TOR,113.76,106.68,SAC,110.32,106.22,9,219
TOR,111.48,105.46,UTA,110.74,111,13,235
TOR,111.06,105.68,LAL,108.68,107.54,14,228
TOR,114.34,107.08,PHX,99.22,117.7,9,205
TOR,113.38,108.52,PHI,109.08,107.78,17,241
TOR,115.8,105.96,MIL,113.6,96.04,-15,233
TOR,116.48,105.78,DAL,109.18,112.2,9,223
UTA,115.08,104.2,LAC,109.22,112.46,-6,280
UTA,115.4,105.56,DEN,107.94,105.06,10,226
UTA,115.7,102.06,LAL,109.48,107.76,-4,222
UTA,118.24,101.98,SAC,113.82,117.94,21,217
UTA,116.72,98.74,PHX,110.6,117.64,21,215
UTA,116.46,100.62,CHA,114.34,123.34,9,213
UTA,119.7,100.42,WAS,112.38,118.16,4,252
UTA,119.9,99.62,LAL,107.12,106.94,15,215
UTA,116.82,99.88,PHX,104.06,113.38,33,217
UTA,118.76,103.74,CHI,111.28,117.64,31,197
UTA,120.08,101.46,ATL,111.58,112.1,-3,231
UTA,110.84,98.06,NYK,99,113.92,21,253
UTA,109.52,102.56,WAS,113.64,110.96,21,211
UTA,108.9,102.98,BKN,107.5,95.34,16,212
UTA,107.02,105.82,MIN,115.94,119.56,20,220
UTA,106.1,107.16,PHX,112.16,106.72,17,211
UTA,109.7,107.76,OKC,105.7,109.46,-9,187
UTA,108.98,104.26,MEM,106.76,99.02,-10,218
UTA,112.68,106.8,NOP,110.42,107.3,10,218
UTA,113.52,107.22,NOP,110.02,105.16,-3,227
UTA,112.78,108.62,MIL,119.14,112.72,4,226
UTA,116.02,109.44,DEN,110.38,97.72,7,215
UTA,119,107.4,LAC,112.26,111,6,216
UTA,111.98,108.54,DAL,104.28,115.28,16,234
UTA,113.38,106.4,OKC,115.34,107.78,-1,295
UTA,112.38,109.5,GSW,118.6,108.08,-7,223
UTA,112.64,110.94,SAS,110.28,120.4,20,230
UTA,110.8,114.24,PHX,109.06,121.92,28,204
UTA,116.08,113.56,HOU,117.1,118.06,-27,223
UTA,112.2,114.06,ATL,112.92,116.34,16,240
UTA,114.6,107.64,POR,116.14,109.16,-27,237
UTA,113.68,105.94,MIN,111.74,104.46,14,236
UTA,111.6,103.48,MIN,110.66,110.24,4,208
UTA,110.12,101.82,DEN,121.28,117.6,6,222
UTA,109.44,97.34,POR,123.62,112.76,-5,213
UTA,108.98,97.7,CLE,113.48,125.56,16,214
UTA,105.04,99.78,LAC,110.02,110.34,20,238
UTA,106.4,101.36,DET,106.2,114.62,6,194
UTA,109.26,99.92,CHI,105.6,124.48,8,212
UTA,111.7,106.32,LAL,100.34,101.22,18,208
UTA,114.92,105.94,ORL,102.1,108.78,13,199
UTA,114.12,105.94,MIL,121.32,106.32,-11.4,215.4
UTA,115.92,104.76,DET,103.7,112.92,5,215
UTA,111.66,105.98,CLE,100.54,118.56,26,208
UTA,113.42,100.18,TOR,105.02,110.36,-6,238
UTA,108.46,100.78,NYK,101.96,116.12,32,226
UTA,107.52,97.16,PHI,115.94,107.94,-17,211
UTA,102.34,96.96,POR,113.02,116.06,21,213
UTA,104.84,93.9,OKC,109.12,102.46,-1,213
UTA,101.02,98.34,POR,112.96,113.22,30,210
UTA,100.86,101.46,GSW,105.7,101.74,5,211
UTA,105.8,100.62,HOU,114.14,114.66,-5,199
UTA,114.56,101.82,ORL,99.2,104.94,-7,185
UTA,112.52,105.98,MIA,107.68,103.14,27,195
UTA,115.88,106.06,OKC,108.24,96.82,-9,235
UTA,115.08,101.16,SAS,114.42,123.32,-13,207
UTA,109.08,106.78,HOU,117.82,115.2,27,209
UTA,106.3,106.76,SAS,112.22,124.78,34,244
UTA,101.58,102.76,MIA,102.78,104.52,-2,202
UTA,99.52,104.42,CHA,111.82,106.68,8,230
UTA,99.28,111.34,BKN,113.06,115.7,10,192
UTA,102.1,105.06,IND,105.2,101.84,-33,209
UTA,99.32,107.04,SAC,109.86,112.62,21,245
UTA,96.66,113.16,LAL,112.94,109.58,-7,173
UTA,94.24,106.96,SAC,100.94,108.12,-9,229
UTA,99.7,105.48,IND,99.24,98.36,-27,215
UTA,102,107.36,BOS,107.44,102.28,12,184
UTA,103.02,110,PHI,110.26,108.2,-6,220
UTA,107.9,107.64,DAL,109.04,106.64,-50,186
UTA,110.08,113.48,MEM,108.1,108.36,8,184
UTA,109.28,114.64,BOS,107.5,107.52,8,238
UTA,108.72,115.44,DAL,107.08,108.86,15,219
UTA,110.74,111,TOR,111.48,105.46,-13,235
UTA,112.4,107.74,DEN,114.44,107.38,-15,191
UTA,108.1,102.92,MEM,108.06,98.58,-10,210
UTA,107.72,102.14,MIN,106.58,112.46,-3,253
UTA,108.56,103.4,DAL,109.54,114.92,9,217
WAS,110.1,114.18,BOS,108.42,106.14,-6,226
WAS,111.98,114.84,NYK,98.44,110.68,-3,223
WAS,108.46,111.36,SAS,109.28,115.24,-17,241
WAS,109.48,113.24,CHI,99.8,118.2,-1,229
WAS,113.76,119.62,DEN,103.34,109.26,5,185
WAS,112.38,118.16,UTA,119.7,100.42,-4,252
WAS,107.06,117.42,PHX,103.22,118,3,245
WAS,112.96,118.4,LAL,103.32,109.78,-18,230
WAS,112,117.82,MIA,103.44,106.12,-5,221
WAS,110.26,112.62,DEN,114.2,109.8,-5,221
WAS,110.04,110.46,CHI,110.62,122.36,-6,246
WAS,113.64,110.96,UTA,109.52,102.56,-21,211
WAS,110.34,109.2,MEM,108.44,107.96,7,263
WAS,115.22,110.84,CHA,105.88,114.94,-6,226
WAS,119.7,114.74,ORL,107.76,112,10,190
WAS,116.18,114.58,SAC,108.38,107.82,6,236
WAS,116.72,112.38,MIN,117.08,124.66,-5,265
WAS,116.26,113.1,CHA,107.12,111.86,-1,223
WAS,110.36,111.46,DAL,101.06,118,9,255
WAS,105,111.24,MIN,111.5,114.02,14,256
WAS,109.34,115.06,BOS,103.94,110.2,-11,203
WAS,111.48,117.58,BKN,110.8,108.36,9,241
WAS,112.18,114.62,IND,112.44,100.6,-7,231
WAS,114.88,118.32,CHA,106.24,117.06,-13,233
WAS,119.32,121.88,TOR,116.34,105.52,-9,249
WAS,118.6,122.64,DET,112.54,102.8,-9,233
WAS,115.84,117.58,CHI,118.34,114.9,9,259
WAS,115.56,119.94,CLE,105.7,109.98,13,225
WAS,115.66,118.92,MIL,112.44,102.2,-19,277
WAS,110.8,111.88,ATL,112.82,118.94,-8,266
WAS,111.38,111.16,MIL,109.42,101.96,-16,246
WAS,109.06,109.82,IND,111.64,109.9,18,196
WAS,107.3,107.48,CLE,102.82,115.16,-3,229
WAS,106.36,104,SAS,114.36,113.42,-13,251
WAS,108.3,105.64,ORL,113.9,114.38,4,186
WAS,109.48,101.6,GSW,125.7,110.22,-8,244
WAS,111.18,109.1,DET,106.5,105.94,14,188
WAS,113.3,108.3,NYK,102.04,112.52,1,201
WAS,111.84,108.24,TOR,111.7,107.8,-2,278
WAS,112.26,106.64,MIL,119.22,105.76,7,219
WAS,113.6,110.9,PHI,108.86,110.04,17,229
WAS,111.48,107.48,PHI,107,107.74,-17,247
WAS,108.32,109.3,OKC,104.92,96.84,18,214
WAS,104.44,107.16,MIA,118.7,105.4,-6,224
WAS,105.68,111.1,ATL,109.26,110.74,16,212
WAS,103.38,112.8,CHA,109,104.34,4,256
WAS,104.56,114.02,CHI,102.68,106.14,-9,193
WAS,108.04,112.42,DET,103.94,104.46,-11,201
WAS,114.84,117.74,IND,107.52,102.68,-16,194
WAS,113.12,117.84,PHX,106.6,103.94,3,295
WAS,110.22,112.84,HOU,114.98,109.72,-18,254
WAS,111.96,115.64,ATL,107.4,116.28,-8,228
WAS,112.08,116.72,LAL,113.98,109.22,18,238
WAS,110.44,113.04,BKN,108.86,107.68,-7,243
WAS,109.16,107.54,BOS,125.52,97.56,-5,255
WAS,107.68,109.16,IND,103.2,97.5,-8,210
WAS,104.6,107.02,CLE,104.96,123.3,-15,217
WAS,106.66,110.38,ATL,103.44,111.28,14,248
WAS,106.76,109.26,NYK,106.52,109.96,3,217
WAS,106.9,115.62,BKN,107.62,113.96,14,190
WAS,112.16,115.1,PHI,117.44,113.4,-25,221
WAS,113.1,114.4,NOP,113.76,117.92,-21,229
WAS,108.26,112.48,HOU,119.92,114.14,4,266
WAS,108.6,110.02,NOP,119.2,115.64,10,238
WAS,111.54,107.76,TOR,107.2,98.34,-18,232
WAS,110.7,107.28,LAC,115.68,110.08,7,243
WAS,111.52,108.02,POR,110.56,108.68,-10,228
WAS,111.12,109.48,BKN,107.12,108.16,-11,219
WAS,109.62,110.42,CLE,100.62,105.34,24,214
WAS,106.64,113.94,ORL,109.54,101.6,8,226
WAS,103.9,114.46,MIA,106.66,109.28,6,226
WAS,101.6,116.24,ORL,102.44,107.92,-9,225
WAS,102.16,113.92,DAL,104.26,111.38,-19,219
WAS,102.76,120.66,NYK,106.94,112.58,13,203
WAS,102.62,115.4,OKC,106.74,104.42,-23,245
WAS,105,116.26,MEM,103.24,101.7,-12,202
WAS,107.06,112.6,LAC,110.08,105.68,-32,240
